Price,Adj Close,Close,High,Low,Open,Volume
2026-03-04,405.20001220703125,405.20001220703125,411.0299987792969,400.30999755859375,401.2699890136719,35808000
2026-03-05,410.67999267578125,410.67999267578125,411.6099853515625,404.3999938964844,404.4200134277344,39001300
2026-03-06,408.9599914550781,408.9599914550781,413.04998779296875,408.510009765625,409.20001220703125,31123900
2026-03-09,409.4100036621094,409.4100036621094,410.2099914550781,403.5,404.9200134277344,30131900
2026-03-10,405.760009765625,405.760009765625,410.20001220703125,402.92999267578125,410.0299987792969,31706400
2026-03-11,404.8800048828125,404.8800048828125,409.010009765625,401.5899963378906,405.57000732421875,25512100
2026-03-12,401.8599853515625,401.8599853515625,406.1199951171875,401.7099914550781,404.6300048828125,27263900
2026-03-13,395.54998779296875,395.54998779296875,404.79998779296875,394.25,401.0,26848000
2026-03-16,399.95001220703125,399.95001220703125,400.6300048828125,394.7900085449219,398.07000732421875,27733700
2026-03-17,399.4100036621094,399.4100036621094,404.3999938964844,397.75,400.2699890136719,26228300
2026-03-18,391.7900085449219,391.7900085449219,398.0,391.0,397.1300048828125,25908500
2026-03-19,389.0199890136719,389.0199890136719,392.489990234375,387.05999755859375,390.1000061035156,25138800
2026-03-20,381.8699951171875,381.8699951171875,387.0,380.1199951171875,386.7900085449219,50853200
2026-03-23,383.0,383.0,387.2099914550781,381.67999267578125,383.8999938964844,29680100
2026-03-24,372.739990234375,372.739990234375,382.4700012207031,371.8500061035156,382.3599853515625,42733600
2026-03-25,371.0400085449219,371.0400085449219,377.05999755859375,369.6300048828125,376.9200134277344,31181200
2026-03-26,365.9700012207031,365.9700012207031,374.7200012207031,365.19000244140625,370.82000732421875,36836600
2026-03-27,356.7699890136719,356.7699890136719,362.45001220703125,356.510009765625,361.8999938964844,37883400
2026-03-30,358.9599914550781,358.9599914550781,365.3599853515625,356.2799987792969,361.8999938964844,44797000
2026-03-31,370.1700134277344,370.1700134277344,372.8999938964844,363.07000732421875,364.54998779296875,45244400
2026-04-01,369.3699951171875,369.3699951171875,373.989990234375,368.20001220703125,373.489990234375,29417200
2026-04-02,373.4599914550781,373.4599914550781,373.6400146484375,364.1499938964844,367.2099914550781,24099100
2026-04-06,372.8800048828125,372.8800048828125,373.7300109863281,369.5,373.489990234375,16146600
2026-04-07,372.2900085449219,372.2900085449219,372.45001220703125,366.55999755859375,370.3399963378906,21443300
2026-04-08,374.3299865722656,374.3299865722656,385.0,371.4100036621094,384.9800109863281,33064800
2026-04-09,373.07000732421875,373.07000732421875,373.5,367.04998779296875,372.5,30435300
2026-04-10,370.8699951171875,370.8699951171875,375.6400146484375,370.0299987792969,372.9800109863281,28111100
2026-04-13,384.3699951171875,384.3699951171875,384.5400085449219,371.0199890136719,373.6099853515625,35745800
2026-04-14,393.1099853515625,393.1099853515625,394.69000244140625,386.5199890136719,387.9200134277344,37504500
2026-04-15,411.2200012207031,411.2200012207031,414.3699951171875,396.7300109863281,398.0,45063400
2026-04-16,420.260009765625,420.260009765625,420.82000732421875,412.1400146484375,419.8599853515625,41642400
2026-04-17,422.7900085449219,422.7900085449219,431.5799865722656,420.69000244140625,424.82000732421875,48568200
2026-04-20,418.07000732421875,418.07000732421875,423.3299865722656,416.29998779296875,421.1499938964844,27582200
2026-04-21,424.1600036621094,424.1600036621094,427.17999267578125,417.20001220703125,420.239990234375,32048500
2026-04-22,432.9200134277344,432.9200134277344,433.70001220703125,423.6700134277344,426.19000244140625,29378200
2026-04-23,415.75,415.75,423.6600036621094,411.4100036621094,419.8900146484375,38308000
2026-04-24,424.6199951171875,424.6199951171875,424.95001220703125,415.79998779296875,416.9700012207031,27457400
2026-04-27,424.82000732421875,424.82000732421875,427.1099853515625,417.07000732421875,422.3800048828125,30867300
2026-04-28,429.25,429.25,429.9200134277344,421.8999938964844,424.57000732421875,30438100
2026-04-29,424.4599914550781,424.4599914550781,426.82000732421875,420.2900085449219,424.57501220703125,31217392
